product_id,category_name,name,description,image_url,price,created_by
1006,Lingerie&Nightwear-Women,AMANTE120 - Lingerie&Nightwear-Women,womens basic bra - white,https://example.com/default-image.jpg,,
1007,Lingerie&Nightwear-Women,AMANTE121 - Lingerie&Nightwear-Women,womens solid padded non wired sports bra - denim stonewash regular,https://example.com/default-image.jpg,,
1008,Lingerie&Nightwear-Women,AMANTE122 - Lingerie&Nightwear-Women,womens foliage and floral printed bikini briefs pack of 3 - mixed brights,https://example.com/default-image.jpg,,
1009,Lingerie&Nightwear-Women,AMANTE123 - Lingerie&Nightwear-Women,modal regular fit womens casual camisole - natural,https://example.com/default-image.jpg,,
1010,Lingerie&Nightwear-Women,AMANTE124 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - light blue,https://example.com/default-image.jpg,,
1011,Lingerie&Nightwear-Women,AMANTE125 - Lingerie&Nightwear-Women,non wired fixed straps non padded womens every day bra - natural,https://example.com/default-image.jpg,,
1012,Lingerie&Nightwear-Women,AMANTE126 - Lingerie&Nightwear-Women,womens solid bikini briefs - black,https://example.com/default-image.jpg,,
1013,Lingerie&Nightwear-Women,AMANTE127 - Lingerie&Nightwear-Women,womens solid bikini briefs - butter,https://example.com/default-image.jpg,,
1014,Lingerie&Nightwear-Women,AMANTE128 - Lingerie&Nightwear-Women,womens floral print padded wired t-shirt bra - aqua,https://example.com/default-image.jpg,,
1015,Lingerie&Nightwear-Women,AMANTE129 - Lingerie&Nightwear-Women,non wired removable straps non padded womens every day bra - feather grey,https://example.com/default-image.jpg,,
1016,Lingerie&Nightwear-Women,AMANTE130 - Lingerie&Nightwear-Women,womens solid medium coverage bra - blue mix dark,https://example.com/default-image.jpg,,
1017,Lingerie&Nightwear-Women,AMANTE131 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - natural,https://example.com/default-image.jpg,,
1018,Lingerie&Nightwear-Women,AMANTE132 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - black,https://example.com/default-image.jpg,,
1019,Lingerie&Nightwear-Women,AMANTE133 - Lingerie&Nightwear-Women,cotton blend intimatewear womens t-shirt bra - natural,https://example.com/default-image.jpg,,
1020,Lingerie&Nightwear-Women,AMANTE134 - Lingerie&Nightwear-Women,non-wired regular strap padded womens t-shirt bra - almond,https://example.com/default-image.jpg,,
1021,Lingerie&Nightwear-Women,AMANTE135 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - mulberry,https://example.com/default-image.jpg,,
1022,Lingerie&Nightwear-Women,AMANTE136 - Lingerie&Nightwear-Women,womens solid seamless boy leg briefs - natural,https://example.com/default-image.jpg,,
1023,Lingerie&Nightwear-Women,AMANTE137 - Lingerie&Nightwear-Women,womens lace bikini briefs - rose,https://example.com/default-image.jpg,,
1024,Lingerie&Nightwear-Women,AMANTE138 - Lingerie&Nightwear-Women,solid modal womens camisole - black,https://example.com/default-image.jpg,,
1025,Lingerie&Nightwear-Women,AMANTE139 - Lingerie&Nightwear-Women,cotton womens saree shapewear - black,https://example.com/default-image.jpg,,
1026,Lingerie&Nightwear-Women,AMANTE140 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - mixed neutrals,https://example.com/default-image.jpg,,
1027,Lingerie&Nightwear-Women,AMANTE141 - Lingerie&Nightwear-Women,womens solid hipster briefs - pack of 3 - fawn,https://example.com/default-image.jpg,,
1028,Lingerie&Nightwear-Women,AMANTE142 - Lingerie&Nightwear-Women,womens printed padded non wired t-shirt bra - black,https://example.com/default-image.jpg,,
1029,Lingerie&Nightwear-Women,AMANTE143 - Lingerie&Nightwear-Women,women solid hipster brief pack of 3 - cranberry,https://example.com/default-image.jpg,,
1030,Lingerie&Nightwear-Women,AMANTE144 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - pink mix,https://example.com/default-image.jpg,,
1031,Lingerie&Nightwear-Women,AMANTE145 - Lingerie&Nightwear-Women,modal regular fit womens casual camisole - natural,https://example.com/default-image.jpg,,
1032,Lingerie&Nightwear-Women,AMANTE146 - Lingerie&Nightwear-Women,womens solid hipster briefs - pack of 3 - sand,https://example.com/default-image.jpg,,
1033,Lingerie&Nightwear-Women,AMANTE147 - Lingerie&Nightwear-Women,womens printed medium coverage bra - white,https://example.com/default-image.jpg,,
1034,Lingerie&Nightwear-Women,AMANTE148 - Lingerie&Nightwear-Women,womens side support shaper wirefree cotton comfort bra - dusty pink,https://example.com/default-image.jpg,,
1035,Lingerie&Nightwear-Women,AMANTE149 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - old rose,https://example.com/default-image.jpg,,
1036,Lingerie&Nightwear-Women,AMANTE150 - Lingerie&Nightwear-Women,womens printed brief - rose,https://example.com/default-image.jpg,,
1037,Lingerie&Nightwear-Women,AMANTE151 - Lingerie&Nightwear-Women,women solid hipster briefs pack of 2 - tan,https://example.com/default-image.jpg,,
1038,Lingerie&Nightwear-Women,AMANTE152 - Lingerie&Nightwear-Women,womens solid bikini briefs - yellow,https://example.com/default-image.jpg,,
1039,Lingerie&Nightwear-Women,AMANTE153 - Lingerie&Nightwear-Women,womens solid bikini briefs - black,https://example.com/default-image.jpg,,
1040,Lingerie&Nightwear-Women,AMANTE154 - Lingerie&Nightwear-Women,womens printed bikini briefs - pack of 3 - brick,https://example.com/default-image.jpg,,
1041,Lingerie&Nightwear-Women,AMANTE155 - Lingerie&Nightwear-Women,non wired fixed straps non padded womens every day bra - black,https://example.com/default-image.jpg,,
1042,Lingerie&Nightwear-Women,AMANTE156 - Lingerie&Nightwear-Women,womens dot pattern padded non wired t-shirt bra - rose,https://example.com/default-image.jpg,,
1043,Lingerie&Nightwear-Women,AMANTE157 - Lingerie&Nightwear-Women,womens printed padded non wired push up bra - midnight,https://example.com/default-image.jpg,,
1044,Lingerie&Nightwear-Women,AMANTE158 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - mixed darks,https://example.com/default-image.jpg,,
1045,Lingerie&Nightwear-Women,AMANTE159 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - turquoise,https://example.com/default-image.jpg,,
1046,Lingerie&Nightwear-Women,AMANTE160 - Lingerie&Nightwear-Women,womens padded non wired t-shirt bra - black,https://example.com/default-image.jpg,,
1047,Lingerie&Nightwear-Women,AMANTE161 - Lingerie&Nightwear-Women,womens padded non wired t-shirt bra - natural,https://example.com/default-image.jpg,,
1048,Lingerie&Nightwear-Women,AMANTE162 - Lingerie&Nightwear-Women,womens solid padded wired shimmer push up bra - pink,https://example.com/default-image.jpg,,
1049,Lingerie&Nightwear-Women,AMANTE163 - Lingerie&Nightwear-Women,womens printed hipster briefs - coral,https://example.com/default-image.jpg,,
1050,Lingerie&Nightwear-Women,AMANTE164 - Lingerie&Nightwear-Women,womens solid padded wired t-shirt bra - pink,https://example.com/default-image.jpg,,
1051,Lingerie&Nightwear-Women,AMANTE165 - Lingerie&Nightwear-Women,solid nylon low rise womens bikini panty - purple,https://example.com/default-image.jpg,,
1052,Lingerie&Nightwear-Women,AMANTE166 - Lingerie&Nightwear-Women,womens solid underwired padded push up bra - black,https://example.com/default-image.jpg,,
1053,Lingerie&Nightwear-Women,AMANTE167 - Lingerie&Nightwear-Women,womens printed bikini briefs - pack of 3 - mixed brights,https://example.com/default-image.jpg,,
1054,Lingerie&Nightwear-Women,AMANTE168 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - white,https://example.com/default-image.jpg,,
1055,Lingerie&Nightwear-Women,AMANTE169 - Lingerie&Nightwear-Women,womens solid underwired padded push up bra - ink blue,https://example.com/default-image.jpg,,
1056,Lingerie&Nightwear-Women,AMANTE170 - Lingerie&Nightwear-Women,womens lace non wired padded full coverage bra - black mix,https://example.com/default-image.jpg,,
1057,Lingerie&Nightwear-Women,AMANTE171 - Lingerie&Nightwear-Women,printed cotton low rise womens bikini panty - blackout,https://example.com/default-image.jpg,,
1058,Lingerie&Nightwear-Women,AMANTE172 - Lingerie&Nightwear-Women,non-wired regular strap padded womens t-shirt bra - baby pink,https://example.com/default-image.jpg,,
1059,Lingerie&Nightwear-Women,AMANTE173 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - black,https://example.com/default-image.jpg,,
1060,Lingerie&Nightwear-Women,AMANTE174 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - mixed pastels,https://example.com/default-image.jpg,,
1061,Lingerie&Nightwear-Women,AMANTE175 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - white,https://example.com/default-image.jpg,,
1062,Lingerie&Nightwear-Women,AMANTE176 - Lingerie&Nightwear-Women,printed cotton high rise womens regular panty - blackout,https://example.com/default-image.jpg,,
1063,Lingerie&Nightwear-Women,AMANTE177 - Lingerie&Nightwear-Women,womens lace non padded non wired full coverage bra - black,https://example.com/default-image.jpg,,
1064,Lingerie&Nightwear-Women,AMANTE178 - Lingerie&Nightwear-Women,womens lightly padded wirefree seamless comfort t-shirt bra - mint,https://example.com/default-image.jpg,,
1065,Lingerie&Nightwear-Women,AMANTE179 - Lingerie&Nightwear-Women,polyester intimatewear womens t-shirt bra - old rose,https://example.com/default-image.jpg,,
1066,Lingerie&Nightwear-Women,AMANTE180 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - chalk pink,https://example.com/default-image.jpg,,
1067,Lingerie&Nightwear-Women,AMANTE181 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - blue,https://example.com/default-image.jpg,,
1068,Lingerie&Nightwear-Women,AMANTE182 - Lingerie&Nightwear-Women,womens lace wired padded push up bra - blue mix dark,https://example.com/default-image.jpg,,
1069,Lingerie&Nightwear-Women,AMANTE183 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - crimson,https://example.com/default-image.jpg,,
1070,Lingerie&Nightwear-Women,AMANTE184 - Lingerie&Nightwear-Women,printed cotton low rise womens boy shorts - grape,https://example.com/default-image.jpg,,
1071,Lingerie&Nightwear-Women,AMANTE185 - Lingerie&Nightwear-Women,womens solid padded non wired sports bra - black,https://example.com/default-image.jpg,,
1072,Lingerie&Nightwear-Women,AMANTE186 - Lingerie&Nightwear-Women,womens printed padded non wired t-shirt bra - mustard,https://example.com/default-image.jpg,,
1073,Lingerie&Nightwear-Women,AMANTE187 - Lingerie&Nightwear-Women,womens floral print padded wired t-shirt bra - apricot,https://example.com/default-image.jpg,,
1074,Lingerie&Nightwear-Women,AMANTE188 - Lingerie&Nightwear-Women,non wired fixed straps non padded womens every day bra - mastic white,https://example.com/default-image.jpg,,
1075,Lingerie&Nightwear-Women,AMANTE189 - Lingerie&Nightwear-Women,cotton blend intimatewear womens bikini briefs - sand,https://example.com/default-image.jpg,,
1076,Lingerie&Nightwear-Women,AMANTE190 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - natural,https://example.com/default-image.jpg,,
1077,Lingerie&Nightwear-Women,AMANTE191 - Lingerie&Nightwear-Women,womens solid hipster briefs - pack of 3 - tomato,https://example.com/default-image.jpg,,
1078,Lingerie&Nightwear-Women,AMANTE192 - Lingerie&Nightwear-Women,womens foliage and floral printed bikini briefs pack of 3 - mixed pastels,https://example.com/default-image.jpg,,
1079,Lingerie&Nightwear-Women,AMANTE193 - Lingerie&Nightwear-Women,womens lace non wired padded full coverage bra - stone,https://example.com/default-image.jpg,,
1080,Watches-Women,AMAZFIT1 - Watches-Women,unisex 45 mm gtr 3 black dial silicone amoled smart watch - a1971,https://example.com/default-image.jpg,,
1081,Watches-Women,AMAZFIT2 - Watches-Women,unisex 42 mm gts 3 rose gold dial silicone amoled smart watch - a2035,https://example.com/default-image.jpg,,
1082,Watches-Women,AMAZFIT3 - Watches-Women,unisex 42 mm gts 3 white dial silicone amoled smart watch - a2035,https://example.com/default-image.jpg,,
1083,Watches-Women,AMAZFIT4 - Watches-Women,unisex 42 mm gts 3 black dial silicone amoled smart watch - a2035,https://example.com/default-image.jpg,,
1084,Watches-Women,AMAZFIT5 - Watches-Women,unisex 45 mm gtr 3 grey dial silicone amoled smart watch - a1971,https://example.com/default-image.jpg,,
1085,Watches-Women,AMAZFIT6 - Watches-Women,unisex 47 mm gtr2e grey dial silicone amoled smart watch - a2023,https://example.com/default-image.jpg,,
1086,Watches-Women,AMAZFIT7 - Watches-Women,unisex 41 mm gts2 mini green dial silicone amoled smart watch - a2018,https://example.com/default-image.jpg,,
1087,Watches-Women,AMAZFIT8 - Watches-Women,unisex 41 mm gts2 mini black dial silicone amoled smart watch - a2018,https://example.com/default-image.jpg,,
1088,Watches-Women,AMAZFIT9 - Watches-Women,unisex 41 mm bip u pro pink dial silicone lcd smart watch - a2008,https://example.com/default-image.jpg,,
1089,Watches-Women,AMAZFIT10 - Watches-Women,mens 47 mm t-rex pro grey dial silicone amoled smart watch - a2013,https://example.com/default-image.jpg,,
1090,Watches-Women,AMAZFIT11 - Watches-Women,mens 47 mm t-rex pro blue dial silicone amoled smart watch - a2013,https://example.com/default-image.jpg,,
1091,Watches-Women,AMAZFIT12 - Watches-Women,unisex 41 mm bip u green dial silicone lcd smart watch - a2017,https://example.com/default-image.jpg,,
1092,Watches-Women,AMAZFIT13 - Watches-Women,unisex 41 mm bip u pink dial silicone lcd smart watch - a2017,https://example.com/default-image.jpg,,
1093,Watches-Women,AMAZFIT14 - Watches-Women,unisex 41 mm bip u pro black dial silicone lcd smart watch - a2008,https://example.com/default-image.jpg,,
1094,Watches-Women,AMAZFIT15 - Watches-Women,unisex 41 mm bip u black dial silicone lcd smart watch - a2017,https://example.com/default-image.jpg,,
1095,Watches-Women,AMAZFIT16 - Watches-Women,unisex 43 mm gts2e green dial silicone amoled smart watch - a2021,https://example.com/default-image.jpg,,
1096,Indianwear-Women,AMUKTI1 - Indianwear-Women,floral mandarin regular fit womens tunic - white,https://example.com/default-image.jpg,,
1097,Indianwear-Women,AMUKTI2 - Indianwear-Women,floral viscose rayon mandarin collar womens straight kurta - red,https://example.com/default-image.jpg,,
1098,Indianwear-Women,AMUKTI3 - Indianwear-Women,floral viscose rayon mandarin collar womens straight kurta - black,https://example.com/default-image.jpg,,
1099,Indianwear-Women,AMUKTI4 - Indianwear-Women,solid rayon womens kurta - yellow,https://example.com/default-image.jpg,,
1100,Indianwear-Women,AMUKTI5 - Indianwear-Women,floral mandarin regular fit womens kurti - black,https://example.com/default-image.jpg,,
1101,Indianwear-Women,AMUKTI6 - Indianwear-Women,floral mandarin regular fit womens kurti - white,https://example.com/default-image.jpg,,
1102,Indianwear-Women,AMUKTI7 - Indianwear-Women,floral mandarin regular fit womens kurti - maroon,https://example.com/default-image.jpg,,
1103,Indianwear-Women,AMUKTI8 - Indianwear-Women,a-line rayon womens kurta - yellow,https://example.com/default-image.jpg,,
